Date,FTR,HTR,Referee,IWH,IWD,IWA,WHH,WHD,WHA,Year,Month,DayOfWeek,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Bradford,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Coventry,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Ipswich,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Bradford,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Coventry,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Ipswich,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,HomeRecentGF_missing,HomeRecentGA_missing,HomeRecentPts_missing,AwayRecentGF_missing,AwayRecentGA_missing,AwayRecentPts_missing
2011-09-24,D,A,P Walton,5.7,3.8,1.52,5.5,4.0,1.57,2011,9,5,0,1.305263157894737,1.6055045871559632,Stoke,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,8.0,3.4,0.8,15.0,0,0,0,0,0,0
2011-09-24,D,D,S Attwell,2.3,3.2,2.8,2.4,3.2,3.0,2011,9,5,0,1.1934156378600822,0.890728476821192,West Brom,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.0,3.0,0.6,2.2,1.0,0,0,0,0,0,0
2011-09-24,A,A,J Moss,3.3,3.3,2.0,3.8,3.3,2.0,2011,9,5,1,1.1156462585034013,1.3990825688073394,Wigan,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0.6,6.0,1.6,2.4,7.0,0,0,0,0,0,0
2011-09-24,H,D,H Webb,1.4,4.1,7.0,1.44,4.0,8.5,2011,9,5,0,2.1908212560386473,1.0666666666666667,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,12.0,1.4,0.6,10.0,0,0,0,0,0,0
2011-09-25,D,D,M Oliver,2.4,3.2,2.7,2.4,3.1,3.1,2011,9,6,0,1.0526315789473684,1.1312335958005248,QPR,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.0,4.0,1.0,0.4,9.0,0,0,0,0,0,0
2011-09-26,H,H,C Foy,2.4,3.2,2.7,2.6,3.1,2.8,2011,9,0,1,1.1755725190839694,0.8604651162790697,Norwich,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2,2.6,2.0,1.0,1.2,5.0,0,0,0,0,0,0
2011-10-01,D,D,L Mason,2.0,3.3,3.3,2.25,3.3,3.2,2011,10,5,1,1.0884615384615384,0.8734693877551021,Sunderland,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0023809523809522,1.480952380952381,4.910714285714286,1.0195652173913043,1.5714285714285716,4.763975155279503,1,1,1,1,1,1
2011-10-01,H,H,M Clattenburg,1.7,3.5,4.4,1.6,3.75,6.0,2011,10,5,0,1.3298153034300793,0.9726027397260274,Aston Villa,Wigan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2359375,1.31484375,6.64453125,0.9930555555555555,1.507638888888889,5.75,1,1,1,1,1,1
2011-10-01,A,D,P Dowd,5.0,3.6,1.6,5.0,4.2,1.62,2011,10,5,1,1.3919597989949748,1.6205250596658711,Blackburn,Man City,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2661417322834645,1.3858267716535433,6.47244094488189,1.8844444444444444,1.048888888888889,9.059259259259258,1,1,1,1,1,1
2011-10-01,A,D,M Atkinson,2.7,3.2,2.4,2.9,3.25,2.45,2011,10,5,0,1.5308924485125859,1.6082004555808656,Everton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3369863013698629,1.2547945205479452,7.208904109589041,1.8281786941580755,0.9683848797250858,9.52233676975945,1,1,1,1,1,1
2011-10-01,H,D,S Attwell,1.15,6.2,14.0,1.18,7.5,12.0,2011,10,5,0,2.0756880733944953,0.7022900763358778,Man United,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8324137931034485,0.9510344827586207,10.137931034482758,0.9863636363636363,1.7954545454545454,4.715909090909091,1,1,1,1,1,1
2011-10-01,A,A,M Halsey,2.4,3.2,2.7,2.38,3.25,3.0,2011,10,5,1,1.202247191011236,1.0554156171284634,Wolves,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0285714285714285,1.4892857142857143,5.723214285714286,1.29,1.42,6.607692307692307,1,1,1,1,1,1
2011-10-02,H,H,A Marriner,1.8,3.4,4.0,2.0,3.4,3.8,2011,10,6,1,1.3498349834983498,0.9649122807017544,Fulham,QPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1385521885521885,1.4583333333333333,5.626262626262626,1.0171428571428571,1.72,3.942857142857143,1,1,1,1,1,1
2011-10-02,H,H,M Dean,2.2,3.3,2.9,2.15,3.5,3.2,2011,10,6,1,1.8256880733944953,1.6064073226544622,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6122448979591837,1.2346938775510203,8.136054421768707,1.8786440677966099,1.0671186440677967,9.64406779661017,1,1,1,1,1,1
2011-10-02,H,H,M Jones,2.55,3.2,2.55,2.7,3.1,2.7,2011,10,6,0,1.3458646616541354,0.7894736842105263,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1992337164750957,1.436015325670498,5.873563218390805,1.0773333333333333,1.3925333333333334,6.192,1,1,1,1,1,1
2011-10-02,A,A,P Walton,6.5,3.9,1.45,6.0,4.0,1.55,2011,10,6,1,1.3299492385786802,1.573394495412844,Bolton,Chelsea,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1835820895522389,1.4611940298507464,6.022388059701493,1.833566433566434,0.9153846153846155,9.821678321678322,1,1,1,1,1,1
2011-10-15,H,D,M Atkinson,2.0,3.2,3.4,2.15,3.2,3.6,2011,10,5,0,1.305263157894737,0.890728476821192,Stoke,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.8,5.0,1.0,2.2,2.0,0,0,0,0,0,0
2011-10-15,D,D,M Clattenburg,1.95,3.3,3.6,1.85,3.5,4.33,2011,10,5,0,1.0526315789473684,1.0612244897959184,QPR,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.4,7.0,1.4,2.0,4.0,0,0,0,0,0,0
2011-10-15,A,A,M Dean,2.3,3.2,2.8,2.3,3.3,3.1,2011,10,5,1,1.1156462585034013,1.05,Wigan,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.8,3.0,1.0,2.6,3.0,0,0,0,0,0,0
2011-10-15,H,H,A Taylor,1.35,4.5,7.3,1.33,5.0,8.5,2011,10,5,1,2.1908212560386473,1.1312335958005248,Man City,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1.0,13.0,1.0,0.8,7.0,0,0,0,0,0,0
2011-10-15,D,D,A Marriner,2.7,3.2,2.4,3.2,3.1,2.5,2011,10,5,0,2.0642201834862384,1.6055045871559632,Liverpool,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.8,9.0,3.8,0.8,13.0,0,0,0,0,0,0
2011-10-15,H,H,M Jones,1.35,4.5,7.3,1.36,4.75,8.5,2011,10,5,1,2.045766590389016,1.0666666666666667,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.2,12.0,1.8,1.2,8.0,0,0,0,0,0,0
2011-10-15,H,H,J Moss,2.1,3.3,3.1,2.15,3.3,3.4,2011,10,5,1,1.1755725190839694,0.9548872180451128,Norwich,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4,1.4,8.0,0.8,1.0,5.0,0,0,0,0,0,0
2011-10-16,H,D,H Webb,1.45,3.9,6.5,1.44,4.33,7.0,2011,10,6,1,2.133640552995392,0.8604651162790697,Arsenal,Sunderland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.4,2.6,9.0,1.4,1.2,4.0,0,0,0,0,0,0
2011-10-16,D,A,L Probert,2.6,3.2,2.5,2.8,3.5,2.4,2011,10,6,1,1.4937027707808563,1.3990825688073394,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,0.8,10.0,2.0,1.8,9.0,0,0,0,0,0,0
2011-10-16,H,H,C Foy,2.1,3.2,3.2,2.05,3.4,3.6,2011,10,6,0,1.1934156378600822,0.9441340782122905,West Brom,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,1.6,4.0,0.2,2.0,1.0,0,0,0,0,0,0
2011-10-22,A,D,P Dowd,2.0,3.3,3.3,2.0,3.3,3.75,2011,10,5,1,1.3298153034300793,0.8734693877551021,Aston Villa,West Brom,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4,1.0,9.0,0.8,1.6,4.0,0,0,0,0,0,0
2011-10-22,A,D,M Jones,2.2,3.2,3.0,2.3,3.2,3.2,2011,10,5,0,1.3299492385786802,0.8604651162790697,Bolton,Sunderland,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,2.4,3.0,1.6,1.4,4.0,0,0,0,0,0,0
2011-10-22,D,H,P Walton,1.33,4.6,7.8,1.33,4.75,9.0,2011,10,5,0,2.0642201834862384,0.7022900763358778,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,9.0,2.0,1.6,10.0,0,0,0,0,0,0
2011-10-22,H,D,N Swarbrick,1.6,3.6,5.0,1.62,3.75,5.5,2011,10,5,0,1.4937027707808563,0.9726027397260274,Newcastle,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6,1.6,7.0,0.8,2.0,3.0,0,0,0,0,0,0
2011-10-22,D,A,M Oliver,1.95,3.3,3.6,2.0,3.3,3.75,2011,10,5,1,1.202247191011236,0.9548872180451128,Wolves,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,2.8,0.0,1.2,1.0,7.0,0,0,0,0,0,0
2011-10-23,A,A,L Probert,2.4,3.2,2.7,2.4,3.0,3.2,2011,10,6,1,1.3498349834983498,1.0666666666666667,Fulham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.2,2.0,1.6,1.2,7.0,0,0,0,0,0,0
2011-10-23,H,D,L Mason,1.6,3.6,5.0,1.57,3.75,6.0,2011,10,6,1,2.133640552995392,0.7894736842105263,Arsenal,Stoke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.2,1.0,12.0,1.0,1.6,7.0,0,0,0,0,0,0
2011-10-23,A,A,M Clattenburg,2.0,3.3,3.3,2.1,3.3,3.5,2011,10,6,1,2.0756880733944953,1.6205250596658711,Man United,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6,13.0,2.6,0.6,13.0,0,0,0,0,0,0
2011-10-23,A,D,S Attwell,3.7,3.3,1.9,3.75,3.6,1.91,2011,10,6,1,1.3919597989949748,1.3990825688073394,Blackburn,Tottenham,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,2.2,4.0,2.2,0.8,12.0,0,0,0,0,0,0
2011-10-23,H,H,C Foy,7.0,4.1,1.4,8.5,4.75,1.36,2011,10,6,0,1.0526315789473684,1.573394495412844,QPR,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8,7.0,2.2,1.2,12.0,0,0,0,0,0,0
2011-10-29,A,H,A Marriner,1.6,3.6,5.0,1.67,3.5,5.5,2011,10,5,1,2.045766590389016,1.6064073226544622,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.2,12.0,2.0,0.4,15.0,0,0,0,0,0,0
2011-10-29,A,A,M Jones,2.6,3.2,2.5,2.9,3.1,2.5,2011,10,5,0,1.1156462585034013,0.890728476821192,Wigan,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.4,3.0,0.8,2.2,2.0,0,0,0,0,0,0
2011-10-29,A,A,L Mason,3.3,3.3,2.0,3.75,3.1,2.1,2011,10,5,0,1.1934156378600822,1.6082004555808656,West Brom,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.4,7.0,0.8,1.4,7.0,0,0,0,0,0,0
2011-10-29,H,D,S Attwell,1.17,5.8,13.0,1.18,6.5,15.0,2011,10,5,1,2.1908212560386473,0.9441340782122905,Man City,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,0.6,13.0,0.4,2.6,0.0,0,0,0,0,0,0
2011-10-29,D,D,C Foy,2.15,3.2,3.1,2.25,3.2,3.3,2011,10,5,1,1.0884615384615384,1.1312335958005248,Sunderland,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.8,3.0,1.4,1.6,8.0,0,0,0,0,0,0
