Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Bradford,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Coventry,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Ipswich,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Bradford,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Coventry,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Ipswich,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts
2011-08-21,2.0,3.0,A,1.0,2.0,A,M Jones,6.0,17.0,4.0,9.0,7.0,8.0,19.0,14.0,2.0,0.0,0.0,0.0,4.4,3.5,1.7,4.4,3.6,1.8,2011,8,6,5.0,1,Bolton,Man City,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,0.0,1.8,0.6,12.0
2011-08-21,1.0,1.0,D,1.0,0.0,H,N Swarbrick,9.0,15.0,7.0,5.0,3.0,6.0,13.0,12.0,0.0,2.0,1.0,0.0,2.4,3.2,2.7,2.5,3.2,2.88,2011,8,6,2.0,0,Norwich,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,1.8,7.0,1.2,1.0,7.0
2011-08-22,3.0,0.0,H,0.0,0.0,D,L Probert,27.0,20.0,21.0,12.0,11.0,3.0,12.0,9.0,1.0,2.0,0.0,0.0,1.5,3.9,5.5,1.67,4.0,4.75,2011,8,0,3.0,1,Man United,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6,1.0,10.0,1.2,1.2,5.0
2011-08-27,2.0,0.0,H,1.0,0.0,H,M Oliver,13.0,19.0,10.0,9.0,8.0,7.0,13.0,8.0,2.0,0.0,0.0,0.0,2.25,3.2,2.9,2.4,3.2,3.0,2011,8,5,2.0,0,Wigan,QPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,9.0,0.0,4.0,0.0
2011-08-27,3.0,1.0,H,1.0,0.0,H,M Jones,16.0,9.0,8.0,6.0,8.0,6.0,17.0,14.0,2.0,2.0,0.0,1.0,1.2,5.5,12.0,1.22,6.0,13.0,2011,8,5,4.0,1,Chelsea,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,5.0,1.8,1.8,8.0
2011-08-27,0.0,0.0,D,0.0,0.0,D,M Halsey,15.0,12.0,6.0,8.0,7.0,4.0,7.0,10.0,1.0,1.0,0.0,0.0,2.3,3.2,2.8,2.5,3.1,2.9,2011,8,5,0.0,0,Swansea,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.0,0.0,1.4,1.6,7.0
2011-08-27,0.0,0.0,D,0.0,0.0,D,M Atkinson,15.0,3.0,5.0,2.0,11.0,8.0,10.0,9.0,1.0,3.0,0.0,0.0,2.0,3.3,3.3,2.1,3.2,3.6,2011,8,5,0.0,0,Aston Villa,Wolves,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.8,8.0,2.2,1.4,10.0
2011-08-27,0.0,1.0,A,0.0,0.0,D,L Mason,14.0,9.0,6.0,4.0,5.0,4.0,17.0,13.0,5.0,2.0,0.0,0.0,2.7,3.2,2.4,3.0,3.2,2.4,2011,8,5,1.0,0,Blackburn,Everton,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.2,8.0,0.8,0.8,7.0
2011-08-27,3.0,1.0,H,1.0,0.0,H,L Probert,17.0,7.0,9.0,4.0,12.0,6.0,5.0,7.0,0.0,2.0,0.0,0.0,1.35,4.5,7.3,1.44,4.0,8.0,2011,8,5,4.0,1,Liverpool,Bolton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.2,7.0,1.6,1.8,3.0
2011-08-28,0.0,1.0,A,0.0,0.0,D,M Dean,16.0,7.0,7.0,1.0,5.0,1.0,9.0,12.0,0.0,0.0,0.0,0.0,2.2,3.2,3.0,2.15,3.1,3.6,2011,8,6,1.0,0,West Brom,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.6,1.8,7.0,0.6,1.0,5.0
2011-08-28,2.0,1.0,H,0.0,0.0,D,K Friend,13.0,16.0,9.0,9.0,6.0,6.0,19.0,8.0,2.0,1.0,0.0,0.0,2.1,3.3,3.1,2.15,3.2,3.5,2011,8,6,3.0,1,Newcastle,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.8,6.0,1.8,1.4,8.0
2011-08-28,1.0,5.0,A,0.0,2.0,A,P Dowd,15.0,22.0,10.0,12.0,10.0,5.0,11.0,9.0,2.0,4.0,0.0,0.0,2.5,3.3,2.5,2.9,3.1,2.5,2011,8,6,6.0,1,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.0,7.0,2.2,0.4,12.0
2011-08-28,8.0,2.0,H,3.0,1.0,H,H Webb,25.0,19.0,15.0,13.0,3.0,5.0,9.0,7.0,2.0,3.0,0.0,1.0,1.55,3.7,5.4,1.53,3.75,7.0,2011,8,6,10.0,1,Man United,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.2,10.0,1.0,1.4,5.0
2011-09-10,1.0,0.0,H,1.0,0.0,H,S Attwell,18.0,10.0,8.0,5.0,4.0,5.0,10.0,7.0,3.0,2.0,0.0,0.0,1.35,4.5,7.3,1.36,4.8,8.5,2011,9,5,1.0,0,Arsenal,Swansea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,1.8,2.0,0.0,2.0,1.0
2011-09-10,0.0,5.0,A,0.0,3.0,A,A Marriner,20.0,13.0,13.0,9.0,5.0,7.0,14.0,1.0,2.0,0.0,0.0,0.0,7.0,4.1,1.4,7.0,4.4,1.44,2011,9,5,5.0,1,Bolton,Man United,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.2,3.0,2.4,1.0,13.0
2011-09-10,2.0,2.0,D,1.0,0.0,H,M Oliver,17.0,7.0,10.0,3.0,8.0,0.0,13.0,11.0,1.0,1.0,0.0,0.0,1.9,3.3,3.7,2.0,3.3,3.8,2011,9,5,4.0,1,Everton,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,7.0,1.4,0.6,11.0
2011-09-10,3.0,0.0,H,1.0,0.0,H,M Atkinson,23.0,9.0,10.0,5.0,8.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0,1.22,5.3,11.0,1.18,6.5,17.0,2011,9,5,3.0,1,Man City,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6,0.4,15.0,1.2,0.8,9.0
2011-09-10,1.0,0.0,H,1.0,0.0,H,M Clattenburg,3.0,20.0,1.0,11.0,2.0,12.0,12.0,13.0,0.0,1.0,0.0,0.0,3.2,3.2,2.1,3.3,3.2,2.25,2011,9,5,1.0,0,Stoke,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.2,5.0,1.6,1.2,7.0
2011-09-10,1.0,2.0,A,0.0,1.0,A,L Probert,14.0,16.0,7.0,8.0,4.0,7.0,7.0,3.0,1.0,1.0,0.0,0.0,5.0,3.6,1.6,5.0,3.6,1.7,2011,9,5,3.0,1,Sunderland,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.2,7.0,1.0,1.2,5.0
2011-09-10,0.0,2.0,A,0.0,0.0,D,P Walton,10.0,17.0,6.0,11.0,4.0,10.0,5.0,12.0,3.0,2.0,0.0,0.0,2.7,3.2,2.4,2.9,3.3,2.45,2011,9,5,2.0,0,Wolves,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4,1.2,12.0,1.0,1.2,7.0
2011-09-11,1.0,1.0,D,1.0,1.0,D,H Webb,13.0,10.0,8.0,5.0,11.0,2.0,7.0,12.0,3.0,1.0,0.0,0.0,1.75,3.4,4.3,1.67,3.6,5.5,2011,9,6,2.0,0,Fulham,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,5.0,1.4,1.8,5.0
2011-09-11,0.0,1.0,A,0.0,1.0,A,M Halsey,17.0,14.0,5.0,9.0,1.0,3.0,10.0,11.0,1.0,2.0,0.0,0.0,2.4,3.2,2.7,2.5,3.3,2.8,2011,9,6,1.0,0,Norwich,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,1.2,9.0,1.4,2.0,4.0
2011-09-12,0.0,0.0,D,0.0,0.0,D,P Dowd,14.0,8.0,5.0,3.0,6.0,4.0,10.0,15.0,1.0,3.0,0.0,0.0,2.5,3.3,2.5,2.4,3.2,3.0,2011,9,0,0.0,0,QPR,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0,3.0,1.6,1.2,9.0
2011-09-17,3.0,0.0,H,2.0,0.0,H,M Atkinson,7.0,13.0,5.0,8.0,2.0,8.0,4.0,9.0,1.0,2.0,0.0,0.0,2.5,3.2,2.6,2.8,2.9,2.8,2011,9,5,3.0,1,Swansea,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.3333333333333333,2.0,1.2,1.6,4.0
2011-09-17,1.0,1.0,D,1.0,0.0,H,N Swarbrick,10.0,21.0,2.0,13.0,4.0,9.0,13.0,10.0,1.0,1.0,0.0,0.0,2.0,3.3,3.3,2.0,3.1,4.2,2011,9,5,2.0,0,Aston Villa,Newcastle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.4,11.0,1.6,1.2,9.0
2011-09-17,4.0,3.0,H,1.0,2.0,A,A Marriner,10.0,24.0,5.0,16.0,2.0,13.0,14.0,9.0,2.0,1.0,0.0,0.0,4.0,3.4,1.8,4.2,3.25,1.91,2011,9,5,7.0,1,Blackburn,Arsenal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.8,4.0,1.0,2.8,2.0
2011-09-17,0.0,3.0,A,0.0,2.0,A,A Taylor,13.0,17.0,6.0,12.0,4.0,8.0,15.0,13.0,2.0,3.0,0.0,0.0,1.9,3.3,3.7,1.95,3.2,4.2,2011,9,5,3.0,1,Wolves,QPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.0,10.0,0.3333333333333333,2.0,3.0
2011-09-17,3.0,1.0,H,1.0,1.0,D,P Walton,17.0,9.0,10.0,4.0,4.0,9.0,14.0,8.0,2.0,1.0,0.0,0.0,1.6,3.6,5.0,1.53,3.6,7.5,2011,9,5,4.0,1,Everton,Wigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0.6,9.0,1.4,0.6,11.0
2011-09-17,1.0,2.0,A,0.0,2.0,A,H Webb,7.0,11.0,7.0,5.0,6.0,9.0,8.0,8.0,3.0,1.0,1.0,0.0,1.75,3.4,4.3,1.83,3.1,5.0,2011,9,5,3.0,1,Bolton,Norwich,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.4,3.0,1.6,1.8,6.0
2011-09-18,2.0,2.0,D,0.0,1.0,A,M Clattenburg,14.0,18.0,11.0,11.0,6.0,9.0,10.0,9.0,1.0,1.0,0.0,0.0,5.4,3.7,1.55,6.0,3.6,1.62,2011,9,6,4.0,1,Fulham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,5.0,3.4,0.6,15.0
2011-09-18,3.0,1.0,H,3.0,0.0,H,P Dowd,12.0,20.0,7.0,9.0,4.0,10.0,11.0,12.0,2.0,3.0,0.0,0.0,1.8,3.4,4.0,1.85,3.3,4.5,2011,9,6,4.0,1,Man United,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1.2,13.0,1.4,1.0,8.0
2011-09-18,4.0,0.0,H,3.0,0.0,H,K Friend,8.0,9.0,7.0,5.0,6.0,5.0,15.0,12.0,1.0,2.0,0.0,0.0,2.4,3.2,2.7,2.38,3.1,3.1,2011,9,6,4.0,1,Sunderland,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,5.0,0.4,1.0,5.0
2011-09-18,4.0,0.0,H,1.0,0.0,H,M Jones,24.0,5.0,16.0,2.0,4.0,1.0,10.0,9.0,1.0,4.0,0.0,2.0,2.4,3.3,2.65,2.7,3.0,2.8,2011,9,6,4.0,1,Tottenham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,6.0,1.2,1.0,7.0
2011-09-24,3.0,0.0,H,0.0,0.0,D,M Clattenburg,23.0,3.0,14.0,3.0,9.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,1.45,3.9,6.5,1.44,4.2,7.5,2011,9,5,3.0,1,Arsenal,Bolton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.4,5.0,1.4,2.6,3.0
2011-09-24,3.0,1.0,H,2.0,1.0,H,M Atkinson,19.0,4.0,8.0,1.0,4.0,2.0,6.0,16.0,0.0,4.0,0.0,1.0,1.9,3.3,3.7,1.91,3.2,4.5,2011,9,5,4.0,1,Newcastle,Blackburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,9.0,1.2,1.8,4.0
2011-09-24,2.0,1.0,H,2.0,0.0,H,K Friend,14.0,11.0,6.0,6.0,7.0,2.0,15.0,6.0,3.0,4.0,0.0,0.0,1.37,4.3,7.2,1.4,4.5,8.0,2011,9,5,3.0,1,Liverpool,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.8,7.0,1.2,1.2,7.0
2011-09-24,4.0,1.0,H,2.0,0.0,H,M Dean,15.0,5.0,7.0,4.0,1.0,6.0,15.0,11.0,3.0,3.0,1.0,0.0,1.18,5.8,13.0,1.22,5.5,15.0,2011,9,5,5.0,1,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.4,0.8,10.0,0.0,1.25,2.0
