Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wolves,has_ou_odds,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,B365>2.5_missing,B365<2.5_missing,h2h_home_wins_last5,home_league_position,away_league_position,position_diff
2018-10-20,0.0,1.0,A,0.0,1.0,A,M Atkinson,13.0,10.0,4.0,2.0,10.0,6.0,8.0,10.0,3.0,0.0,0.0,0.0,3.9,3.7,1.9,3.8,3.8,1.91,4.1,3.9,1.9,1.83,2.0,2018,10,5,1.0,0,1.546583850931677,1.6419753086419753,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,1.2,7.0,1.8,1.0,9.0,1,1,2,9,5,4
2018-10-20,0.0,1.0,A,0.0,1.0,A,A Marriner,27.0,8.0,6.0,2.0,10.0,2.0,13.0,17.0,0.0,2.0,0.0,0.0,2.15,3.1,3.75,2.15,3.2,3.7,2.2,3.25,3.8,1.83,2.0,2018,10,5,1.0,0,1.5061728395061729,1.1048387096774193,Newcastle,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.6,1.0,1.0,1.8,2.0,1,1,0,10,22,-12
2018-10-20,5.0,0.0,H,1.0,0.0,H,J Moss,24.0,5.0,10.0,0.0,10.0,1.0,11.0,5.0,2.0,2.0,0.0,0.0,1.1,9.2,27.0,1.06,13.0,26.0,1.08,13.0,34.0,1.83,2.0,2018,10,5,5.0,1,2.7358490566037736,1.0,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4,13.0,1.6,1.6,6.0,1,1,1,2,18,-16
2018-10-20,2.0,2.0,D,1.0,0.0,H,M Dean,21.0,7.0,6.0,4.0,5.0,3.0,9.0,17.0,2.0,5.0,0.0,0.0,1.7,3.85,4.8,1.73,3.8,4.6,1.75,3.8,5.25,1.83,2.0,2018,10,5,4.0,1,1.7098765432098766,1.434782608695652,Chelsea,Man United,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.6,11.0,1.2,1.6,7.0,1,1,1,6,2,4
2018-10-20,4.0,2.0,H,2.0,2.0,D,K Friend,22.0,9.0,5.0,4.0,4.0,4.0,15.0,16.0,3.0,3.0,0.0,0.0,2.4,3.45,2.85,2.4,3.4,2.88,2.5,3.5,2.95,1.83,2.0,2018,10,5,6.0,1,1.105263157894737,0.9058823529411764,Cardiff,Fulham,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.8,1.0,1.4,2.2,5.0,1,1,0,32,26,6
2018-10-20,0.0,0.0,D,0.0,0.0,D,L Probert,10.0,8.0,2.0,4.0,6.0,4.0,10.0,14.0,1.0,2.0,0.0,0.0,2.0,3.55,3.6,2.0,3.6,3.6,2.04,3.7,3.75,1.83,2.0,2018,10,5,0.0,0,1.2692307692307692,1.0466666666666666,Bournemouth,Southampton,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6,2.2,7.0,1.0,1.8,4.0,1,1,1,13,8,5
2018-10-21,2.0,0.0,H,0.0,0.0,D,A Taylor,20.0,7.0,4.0,3.0,10.0,5.0,13.0,17.0,2.0,1.0,0.0,0.0,1.83,3.55,4.45,1.88,3.5,4.33,1.85,3.6,4.75,1.83,2.0,2018,10,6,2.0,0,1.3788819875776397,1.1048951048951048,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.6,5.0,0.6,1.2,4.0,1,1,1,7,15,-8
2018-10-22,3.0,1.0,H,1.0,1.0,D,C Kavanagh,19.0,8.0,6.0,2.0,6.0,4.0,10.0,10.0,2.0,2.0,0.0,0.0,1.53,4.5,5.6,1.53,4.33,5.8,1.53,4.5,6.5,1.83,2.0,2018,10,0,4.0,1,2.123456790123457,1.6015037593984962,Arsenal,Leicester,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.8,15.0,2.0,1.6,9.0,1,1,2,3,11,-8
2018-10-27,0.0,3.0,A,0.0,1.0,A,A Marriner,11.0,12.0,1.0,5.0,5.0,5.0,16.0,3.0,2.0,1.0,1.0,0.0,2.8,3.4,2.5,2.75,3.7,2.4,2.9,3.75,2.4,1.83,2.0,2018,10,5,3.0,1,1.244186046511628,1.1333333333333333,Fulham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.8,2.0,2.0,1.8,9.0,1,1,0,26,13,13
2018-10-27,4.0,1.0,H,1.0,0.0,H,S Attwell,19.0,2.0,7.0,1.0,8.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.12,9.0,20.0,1.08,11.0,29.0,1.11,11.0,26.0,1.83,2.0,2018,10,5,5.0,1,2.253086419753086,0.6842105263157895,Liverpool,Cardiff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.6,11.0,0.8,3.0,0.0,1,1,0,5,32,-27
2018-10-27,1.0,0.0,H,0.0,0.0,D,A Taylor,2.0,25.0,1.0,7.0,1.0,10.0,11.0,8.0,3.0,0.0,0.0,0.0,3.1,3.1,2.45,3.2,3.0,2.4,3.2,3.2,2.5,1.83,2.0,2018,10,5,1.0,0,1.314516129032258,0.9714285714285714,Brighton,Wolves,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.6,5.0,1.2,0.2,13.0,1,1,0,22,31,-9
2018-10-27,3.0,0.0,H,2.0,0.0,H,M Dean,12.0,13.0,6.0,7.0,3.0,3.0,9.0,13.0,1.0,2.0,0.0,0.0,1.75,3.6,4.9,1.75,3.6,5.0,1.75,3.75,5.25,1.83,2.0,2018,10,5,3.0,1,1.1789473684210523,0.631578947368421,Watford,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.0,4.0,0.6,1.6,2.0,1,1,0,13,29,-16
2018-10-27,0.0,0.0,D,0.0,0.0,D,C Kavanagh,22.0,6.0,4.0,0.0,7.0,2.0,9.0,12.0,0.0,1.0,0.0,0.0,2.1,3.2,3.8,2.15,3.25,3.6,2.1,3.4,3.9,1.83,2.0,2018,10,5,0.0,0,1.3377483443708609,1.0993788819875776,Southampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.0,4.0,0.8,1.8,1.0,1,1,1,8,10,-2
2018-10-27,1.0,1.0,D,0.0,1.0,A,M Oliver,21.0,11.0,7.0,3.0,8.0,0.0,17.0,5.0,1.0,1.0,0.0,1.0,2.05,3.4,3.65,2.15,3.4,3.5,2.1,3.5,3.8,1.83,2.0,2018,10,5,2.0,0,1.5789473684210529,1.25625,Leicester,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.8,1.8,6.0,1.2,0.8,7.0,1,1,0,11,10,1
2018-10-28,2.0,1.0,H,1.0,0.0,H,J Moss,14.0,14.0,10.0,6.0,8.0,4.0,15.0,12.0,2.0,1.0,0.0,0.0,1.7,3.75,5.0,1.75,3.8,4.6,1.72,3.9,5.25,1.83,2.0,2018,10,6,3.0,1,1.8509316770186337,1.0740740740740742,Man United,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.4,10.0,1.4,1.4,7.0,1,1,3,2,7,-5
2018-10-28,0.0,4.0,A,0.0,1.0,A,C Pawson,7.0,24.0,1.0,8.0,4.0,4.0,14.0,10.0,4.0,2.0,0.0,0.0,7.6,4.8,1.4,9.5,4.75,1.36,11.0,5.0,1.36,1.83,2.0,2018,10,6,4.0,1,1.0095238095238095,1.5432098765432098,Burnley,Chelsea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,7.0,2.0,0.4,11.0,1,1,0,18,6,12
2018-10-28,2.0,2.0,D,1.0,0.0,H,M Atkinson,16.0,7.0,3.0,2.0,6.0,4.0,10.0,16.0,1.0,2.0,0.0,0.0,4.4,3.7,1.8,4.2,4.2,1.75,4.75,4.1,1.75,1.83,2.0,2018,10,6,4.0,1,1.1258741258741258,1.5279503105590062,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.0,4.0,2.8,0.8,15.0,1,1,0,15,3,12
2018-10-29,0.0,1.0,A,0.0,1.0,A,K Friend,4.0,13.0,1.0,6.0,3.0,6.0,13.0,13.0,2.0,2.0,0.0,0.0,4.3,3.8,1.8,4.4,4.2,1.73,4.75,4.1,1.75,1.83,2.0,2018,10,0,1.0,0,1.894409937888199,1.8950617283950617,Tottenham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,9.0,2.4,0.2,13.0,1,1,1,5,2,3
2018-11-03,0.0,1.0,A,0.0,0.0,D,L Probert,11.0,13.0,2.0,5.0,6.0,12.0,13.0,12.0,2.0,2.0,0.0,0.0,3.4,3.2,2.25,3.6,3.3,2.15,3.8,3.4,2.14,1.83,2.0,2018,11,5,1.0,0,1.105263157894737,1.6015037593984962,Cardiff,Leicester,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.8,3.0,1.8,2.0,6.0,1,1,0,32,11,21
2018-11-03,1.0,0.0,H,0.0,0.0,D,C Pawson,10.0,16.0,2.0,1.0,8.0,9.0,12.0,11.0,1.0,5.0,0.0,0.0,2.7,3.15,2.75,2.62,3.25,2.75,2.75,3.25,2.8,1.83,2.0,2018,11,5,1.0,0,1.5061728395061729,0.9894736842105264,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,1.6,1.0,0.8,1.8,4.0,1,1,0,10,12,-2
2018-11-03,1.0,2.0,A,1.0,1.0,D,P Tierney,18.0,18.0,7.0,8.0,9.0,5.0,12.0,12.0,4.0,3.0,0.0,0.0,3.5,3.4,2.1,3.4,3.5,2.1,3.6,3.7,2.1,1.83,2.0,2018,11,5,3.0,1,1.2692307692307692,1.434782608695652,Bournemouth,Man United,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.4,10.0,1.8,1.8,8.0,1,1,1,13,2,11
2018-11-03,3.0,1.0,H,1.0,1.0,D,D Coote,14.0,5.0,3.0,3.0,6.0,4.0,9.0,17.0,0.0,1.0,0.0,0.0,1.7,3.8,5.0,1.6,3.9,6.0,1.61,4.0,6.5,1.83,2.0,2018,11,5,4.0,1,1.3788819875776397,1.1048387096774193,Everton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.2,9.0,1.0,1.2,7.0,1,1,1,7,21,-14
2018-11-03,4.0,2.0,H,1.0,1.0,D,R East,22.0,6.0,10.0,3.0,10.0,4.0,7.0,9.0,1.0,4.0,0.0,0.0,1.8,3.6,4.5,1.75,3.7,4.8,1.75,3.75,5.25,1.83,2.0,2018,11,5,6.0,1,1.546583850931677,1.0,West Ham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,7.0,1.4,1.6,7.0,1,1,0,10,18,-8
2018-11-03,2.0,3.0,A,0.0,2.0,A,M Dean,16.0,10.0,7.0,8.0,5.0,1.0,11.0,8.0,1.0,2.0,0.0,0.0,3.15,3.3,2.3,2.9,3.3,2.5,3.1,3.4,2.45,1.83,2.0,2018,11,5,5.0,1,1.2476190476190476,1.6419753086419753,Wolves,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.6,10.0,1.4,0.6,12.0,1,1,0,31,5,26
2018-11-03,1.0,1.0,D,0.0,0.0,D,A Marriner,12.0,13.0,4.0,4.0,5.0,8.0,7.0,7.0,1.0,1.0,0.0,0.0,3.2,3.5,2.2,3.6,3.7,2.0,3.9,3.9,1.95,1.83,2.0,2018,11,5,2.0,0,2.123456790123457,1.8333333333333333,Arsenal,Liverpool,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.6,15.0,1.4,0.4,11.0,1,1,0,3,5,-2
2018-11-04,6.0,1.0,H,4.0,1.0,H,L Mason,18.0,12.0,8.0,6.0,4.0,4.0,14.0,9.0,1.0,1.0,0.0,0.0,1.12,9.0,20.0,1.11,10.0,21.0,1.11,11.0,29.0,1.83,2.0,2018,11,6,7.0,1,2.7358490566037736,1.0466666666666666,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,13.0,0.4,2.0,2.0,1,1,2,2,10,-8
2018-11-04,3.0,1.0,H,1.0,0.0,H,M Oliver,15.0,7.0,6.0,2.0,4.0,2.0,6.0,13.0,0.0,1.0,0.0,0.0,1.25,6.1,11.0,1.29,6.0,9.5,1.25,6.75,13.0,1.83,2.0,2018,11,6,4.0,1,1.7098765432098766,1.1048951048951048,Chelsea,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.8,9.0,0.4,1.0,4.0,1,1,1,6,15,-9
2018-11-05,1.0,0.0,H,1.0,0.0,H,A Taylor,10.0,7.0,2.0,1.0,5.0,4.0,11.0,8.0,1.0,2.0,0.0,0.0,2.25,3.35,3.2,2.3,3.4,3.1,2.3,3.5,3.3,1.83,2.0,2018,11,0,1.0,0,0.6842105263157895,0.9058823529411764,Huddersfield,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.6,1.0,0.8,3.2,1.0,1,1,0,29,26,3
2018-11-10,2.0,1.0,H,1.0,1.0,D,M Atkinson,20.0,7.0,6.0,3.0,4.0,1.0,7.0,21.0,2.0,1.0,0.0,1.0,2.65,3.2,2.75,2.55,3.1,3.0,2.6,3.1,3.1,1.83,2.0,2018,11,5,3.0,1,1.105263157894737,1.1048387096774193,Cardiff,Brighton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2.8,3.0,0.8,0.8,9.0,1,1,0,32,21,11
2018-11-10,0.0,1.0,A,0.0,0.0,D,J Moss,11.0,11.0,4.0,2.0,10.0,6.0,12.0,9.0,1.0,1.0,0.0,0.0,4.5,3.6,1.8,4.33,3.6,1.83,4.5,3.75,1.85,1.83,2.0,2018,11,5,1.0,0,1.1258741258741258,1.6419753086419753,Crystal Palace,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.4,2.0,1.2,0.4,12.0,1,1,0,15,4,11
2018-11-10,1.0,1.0,D,1.0,0.0,H,C Kavanagh,15.0,12.0,7.0,5.0,5.0,6.0,9.0,8.0,1.0,1.0,0.0,0.0,3.2,3.3,2.3,3.3,3.2,2.3,3.4,3.25,2.35,1.83,2.0,2018,11,5,2.0,0,0.6842105263157895,1.25625,Huddersfield,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,2.0,1.0,0.8,0.8,5.0,1,1,0,29,8,21
2018-11-10,2.0,1.0,H,2.0,1.0,H,L Probert,18.0,14.0,6.0,4.0,7.0,10.0,9.0,11.0,2.0,1.0,0.0,0.0,2.7,3.3,2.6,2.75,3.4,2.55,2.9,3.4,2.6,1.83,2.0,2018,11,5,3.0,1,1.5061728395061729,1.1333333333333333,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,2.0,1.8,1.0,10.0,1,1,0,9,13,-4
2018-11-10,1.0,1.0,D,1.0,0.0,H,S Hooper,14.0,12.0,4.0,6.0,7.0,6.0,13.0,13.0,3.0,2.0,0.0,0.0,2.4,3.3,2.95,2.5,3.25,2.9,2.5,3.3,3.1,1.83,2.0,2018,11,5,2.0,0,1.3377483443708609,0.9894736842105264,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.6,2.0,1.2,1.4,7.0,1,1,1,10,12,-2
2018-11-10,0.0,0.0,D,0.0,0.0,D,M Dean,22.0,6.0,5.0,1.0,12.0,1.0,13.0,10.0,2.0,0.0,0.0,0.0,1.53,4.2,6.1,1.52,4.2,6.5,1.5,4.33,8.0,1.83,2.0,2018,11,5,0.0,0,1.5789473684210529,1.0,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.4,7.0,1.4,2.2,7.0,1,1,1,11,18,-7
2018-11-11,3.0,1.0,H,1.0,0.0,H,A Taylor,17.0,6.0,5.0,1.0,5.0,1.0,12.0,12.0,1.0,1.0,0.0,0.0,1.45,4.8,6.4,1.38,5.0,7.5,1.4,5.25,8.5,1.83,2.0,2018,11,6,4.0,1,2.7358490566037736,1.434782608695652,Man City,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,13.0,1.8,1.8,8.0,1,1,0,1,2,-1
2018-11-11,2.0,0.0,H,1.0,0.0,H,P Tierney,20.0,8.0,7.0,3.0,6.0,3.0,11.0,9.0,1.0,1.0,0.0,0.0,1.12,9.0,20.0,1.1,11.0,21.0,1.11,11.0,26.0,1.83,2.0,2018,11,6,2.0,0,2.253086419753086,0.9058823529411764,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.4,11.0,0.8,3.2,1.0,1,1,1,5,26,-21
