FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,B365>2.5,B365<2.5,Date,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,has_ou_odds,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,B365>2.5_missing,B365<2.5_missing,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,RefereeAggression,EarlySeason
0.0,0.0,D,0.0,0.0,D,M Atkinson,18.0,14.0,4.0,5.0,6.0,7.0,13.0,10.0,2.0,1.0,1.0,0.0,2.1,3.3,3.3,2.1,3.1,3.75,2.05,3.5,4.0,1.9,1.91,2013-12-21,2013-14,2013,12,5,0.0,0,1.0855855855855856,0.7022900763358778,Sunderland,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.6,6.0,1.6,1.6,3.0,1,1,1,16,23,-7,1,1,0.0,0.0,-1.0,-13.0,12.0,15.0,17.0,-2.0,-7,0.5263157894736842,0.5235602094240838,0.5125,0.9947643979057592,0.9947643979057592,1,3.3,0
1.0,1.0,D,0.0,1.0,A,J Moss,14.0,6.0,3.0,3.0,9.0,2.0,8.0,15.0,2.0,1.0,0.0,0.0,1.9,3.45,3.8,1.95,3.2,4.2,1.95,3.5,4.5,1.9,1.91,2013-12-21,2013-14,2013,12,5,2.0,0,1.1934156378600822,0.7789473684210526,West Brom,Hull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.2,5.0,1.0,1.8,1.0,1,1,0,18,27,-9,1,1,0.0,0.0,-1.0,-7.0,6.0,25.0,11.0,14.0,-9,0.5263157894736842,0.5235602094240838,0.4333333333333333,0.9947643979057592,0.9947643979057592,1,3.5,0
2.0,3.0,A,1.0,1.0,D,C Foy,12.0,13.0,5.0,3.0,2.0,5.0,10.0,18.0,1.0,1.0,0.0,0.0,2.6,3.2,2.6,2.6,3.1,2.8,2.55,3.3,3.0,1.9,1.91,2013-12-22,2013-14,2013,12,6,5.0,1,1.3740458015267176,1.449748743718593,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6,2.0,10.0,1.2,2.2,10.0,1,1,2,22,5,17,0,3,-1.0,1.0,6.0,-2.0,8.0,30.0,27.0,3.0,17,0.5263157894736842,0.5235602094240838,0.85,0.9947643979057592,0.9947643979057592,1,3.0,0
1.0,2.0,A,0.0,0.0,D,L Mason,13.0,14.0,3.0,6.0,4.0,8.0,11.0,10.0,1.0,0.0,0.0,0.0,3.1,3.3,2.2,2.9,3.1,2.5,3.0,3.4,2.5,1.9,1.91,2013-12-22,2013-14,2013,12,6,3.0,1,1.3458646616541354,1.080604534005038,Swansea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.6,9.0,1.8,0.8,8.0,1,1,0,25,7,18,0,3,-1.0,1.0,7.0,1.0,6.0,24.0,18.0,6.0,18,0.5263157894736842,0.5235602094240838,1.2,0.9947643979057592,0.9947643979057592,1,3.6,0
0.0,0.0,D,0.0,0.0,D,M Dean,7.0,13.0,2.0,4.0,8.0,6.0,7.0,11.0,2.0,1.0,0.0,0.0,2.5,3.2,2.75,2.4,3.1,3.1,2.38,3.4,3.25,1.9,1.91,2013-12-23,2013-14,2013,12,0,0.0,0,2.1209068010075565,1.605527638190955,Arsenal,Chelsea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,13.0,2.8,1.8,9.0,1,1,1,3,2,1,1,1,0.0,0.0,9.0,3.0,6.0,34.0,29.0,5.0,1,0.5263157894736842,0.5235602094240838,0.7323076923076923,0.9947643979057592,0.9947643979057592,0,3.0,0
1.0,3.0,A,0.0,0.0,D,P Dowd,12.0,29.0,5.0,8.0,0.0,10.0,11.0,6.0,1.0,1.0,0.0,0.0,5.6,3.9,1.55,6.0,3.6,1.62,6.5,4.0,1.62,1.9,1.91,2013-12-26,2013-14,2013,12,3,4.0,1,1.4450867052023122,1.6215538847117794,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.6,5.0,2.2,1.4,7.0,1,1,0,13,3,10,0,3,-2.0,2.0,-2.0,1.0,-3.0,21.0,23.0,-2.0,10,0.5263157894736842,0.5235602094240838,4.012345679012346,0.9947643979057592,0.9947643979057592,0,4.2,0
1.0,1.0,D,1.0,1.0,D,A Taylor,20.0,7.0,3.0,4.0,12.0,2.0,8.0,12.0,3.0,2.0,0.0,0.0,1.5,4.0,6.1,1.53,4.0,6.0,1.53,4.33,7.0,1.9,1.91,2013-12-26,2013-14,2013,12,3,2.0,0,1.8421052631578947,0.8734693877551021,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2,3.0,4.0,1.0,2.0,2.0,1,1,1,5,18,-13,1,1,0.0,0.0,-8.0,-5.0,-3.0,28.0,14.0,14.0,-13,0.5263157894736842,0.5235602094240838,0.2185714285714285,0.9947643979057592,0.9947643979057592,0,3.6,0
1.0,2.0,A,1.0,1.0,D,J Moss,12.0,15.0,3.0,7.0,5.0,4.0,14.0,10.0,3.0,0.0,0.0,0.0,2.1,3.3,3.3,2.05,3.3,3.6,2.05,3.5,4.0,1.9,1.91,2013-12-26,2013-14,2013,12,3,3.0,1,1.1755725190839694,0.9014084507042254,Norwich,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.6,8.0,1.0,2.2,3.0,1,1,0,23,10,13,0,3,-1.0,1.0,1.0,-9.0,10.0,25.0,10.0,15.0,13,0.5263157894736842,0.5235602094240838,0.5125,0.9947643979057592,0.9947643979057592,0,3.8,0
5.0,1.0,H,1.0,1.0,D,M Atkinson,27.0,11.0,8.0,3.0,8.0,2.0,10.0,8.0,1.0,1.0,0.0,2.0,1.8,3.5,4.2,1.8,3.5,4.5,1.75,3.8,5.25,1.9,1.91,2013-12-26,2013-14,2013,12,3,6.0,1,1.4764542936288088,0.7894736842105263,Newcastle,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2,1.2,11.0,1.0,1.2,2.0,1,1,2,9,20,-11,3,0,4.0,-4.0,4.0,-6.0,10.0,28.0,16.0,12.0,-11,0.5263157894736842,0.5235602094240838,0.3333333333333333,0.9947643979057592,0.9947643979057592,0,3.4,0
0.0,3.0,A,0.0,3.0,A,A Marriner,9.0,11.0,0.0,6.0,6.0,3.0,11.0,13.0,1.0,2.0,0.0,0.0,2.9,3.3,2.3,3.2,3.2,2.3,3.3,3.3,2.38,1.9,1.91,2013-12-26,2013-14,2013,12,3,3.0,1,1.0789473684210529,1.0310077519379846,Cardiff,Southampton,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,1.4,7.0,1.0,2.0,3.0,1,1,0,36,22,14,0,3,-3.0,3.0,-2.0,-4.0,2.0,16.0,17.0,-1.0,14,0.5263157894736842,0.5235602094240838,1.3865546218487397,0.9947643979057592,0.9947643979057592,0,2.9,0
2.0,3.0,A,2.0,2.0,D,M Oliver,17.0,13.0,5.0,4.0,6.0,5.0,12.0,14.0,2.0,2.0,0.0,1.0,5.6,3.9,1.55,6.0,3.75,1.57,7.0,4.2,1.55,1.9,1.91,2013-12-26,2013-14,2013,12,3,5.0,1,1.127659574468085,1.565326633165829,Hull,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.0,8.0,1.4,1.2,11.0,1,1,0,27,1,26,0,3,-1.0,1.0,2.0,6.0,-4.0,13.0,23.0,-10.0,26,0.5263157894736842,0.5235602094240838,4.516129032258064,0.9947643979057592,0.9947643979057592,0,4.3,0
0.0,1.0,A,0.0,1.0,A,L Probert,26.0,13.0,9.0,6.0,11.0,2.0,11.0,7.0,1.0,0.0,1.0,0.0,1.37,4.6,7.5,1.4,4.5,8.0,1.36,5.25,9.5,1.9,1.91,2013-12-26,2013-14,2013,12,3,1.0,0,1.5375,0.8642533936651584,Everton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6,1.0,11.0,0.8,1.6,2.0,1,1,3,7,16,-9,0,3,-1.0,1.0,8.0,-7.0,15.0,38.0,12.0,26.0,-9,0.5263157894736842,0.5235602094240838,0.1431578947368421,0.9947643979057592,0.9947643979057592,0,2.7,0
1.0,0.0,H,1.0,0.0,H,M Jones,19.0,8.0,7.0,1.0,13.0,7.0,14.0,9.0,1.0,0.0,0.0,0.0,1.35,4.8,7.6,1.33,4.8,10.0,1.33,5.5,10.0,1.9,1.91,2013-12-26,2013-14,2013,12,3,1.0,0,2.022556390977444,0.9548872180451128,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.8,1.6,13.0,1.4,1.2,4.0,1,1,2,2,25,-23,3,0,1.0,-1.0,7.0,-5.0,12.0,32.0,21.0,11.0,-23,0.5263157894736842,0.5235602094240838,0.133,0.9947643979057592,0.9947643979057592,0,2.4,0
0.0,1.0,A,0.0,0.0,D,H Webb,10.0,12.0,4.0,7.0,7.0,5.0,11.0,8.0,2.0,2.0,0.0,0.0,1.8,3.5,4.2,1.91,3.2,4.5,1.91,3.5,4.5,1.9,1.91,2013-12-26,2013-14,2013,12,3,1.0,0,1.3343108504398826,1.119815668202765,Aston Villa,Crystal Palace,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.8,4.0,1.0,0.6,3.0,1,1,0,8,30,-22,0,3,-1.0,1.0,-5.0,-5.0,0.0,21.0,16.0,5.0,-22,0.5263157894736842,0.5235602094240838,0.4244444444444444,0.9947643979057592,0.9947643979057592,0,2.8,0
2.0,1.0,H,2.0,1.0,H,L Mason,20.0,12.0,6.0,5.0,7.0,6.0,10.0,9.0,1.0,3.0,0.0,0.0,1.8,3.5,4.2,1.8,3.5,4.5,1.75,4.2,4.6,1.9,1.91,2013-12-26,2013-14,2013,12,3,3.0,1,2.2455696202531645,1.598503740648379,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1.2,15.0,3.6,1.6,5.0,1,1,1,6,4,2,3,0,1.0,-1.0,21.0,1.0,20.0,39.0,30.0,9.0,2,0.5263157894736842,0.5235602094240838,0.3804347826086957,0.9947643979057592,0.9947643979057592,0,3.3,0
2.0,2.0,D,1.0,0.0,H,C Foy,16.0,21.0,7.0,9.0,6.0,6.0,14.0,10.0,3.0,2.0,0.0,0.0,2.2,3.3,3.1,2.3,3.1,3.3,2.38,3.25,3.4,1.9,1.91,2013-12-28,2013-14,2013,12,5,4.0,1,1.0789473684210529,0.8642533936651584,Cardiff,Sunderland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,1.6,7.0,0.8,1.2,5.0,1,1,0,36,16,20,1,1,0.0,0.0,-4.0,-2.0,-2.0,14.0,17.0,-3.0,20,0.5263157894736842,0.5235602094240838,0.7,0.9947643979057592,0.9947643979057592,1,2.8,0
6.0,0.0,H,0.0,0.0,D,R Madley,21.0,5.0,13.0,2.0,6.0,1.0,11.0,9.0,0.0,0.0,0.0,0.0,2.1,3.3,3.3,2.05,3.2,3.8,2.05,3.4,4.1,1.9,1.91,2013-12-28,2013-14,2013,12,5,6.0,1,1.127659574468085,0.9014084507042254,Hull,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,7.0,1.2,2.6,3.0,1,1,1,27,10,17,3,0,6.0,-6.0,1.0,-11.0,12.0,17.0,11.0,6.0,17,0.5263157894736842,0.5235602094240838,0.5,0.9947643979057592,0.9947643979057592,1,4.5,0
1.0,1.0,D,1.0,1.0,D,R East,7.0,17.0,3.0,3.0,2.0,8.0,13.0,9.0,3.0,2.0,0.0,0.0,2.6,3.2,2.6,2.8,3.1,2.62,3.0,3.3,2.55,1.9,1.91,2013-12-28,2013-14,2013,12,5,2.0,0,1.3343108504398826,0.9548872180451128,Aston Villa,Swansea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8,1.8,4.0,1.2,1.4,4.0,1,1,1,8,25,-17,1,1,0.0,0.0,-4.0,-4.0,0.0,23.0,15.0,8.0,-17,0.5263157894736842,0.5235602094240838,1.1764705882352942,0.9947643979057592,0.9947643979057592,1,2.25,0
3.0,3.0,D,1.0,2.0,A,M Dean,16.0,22.0,6.0,7.0,6.0,5.0,10.0,13.0,3.0,2.0,0.0,0.0,2.2,3.3,3.1,2.4,3.0,3.2,2.38,3.4,3.25,1.9,1.91,2013-12-28,2013-14,2013,12,5,6.0,1,1.4450867052023122,0.8734693877551021,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.6,5.0,0.8,1.8,2.0,1,1,1,13,18,-5,1,1,0.0,0.0,-2.0,-5.0,3.0,24.0,13.0,11.0,-5,0.5263157894736842,0.5235602094240838,0.7323076923076923,0.9947643979057592,0.9947643979057592,1,2.8,0
1.0,0.0,H,0.0,0.0,D,A Marriner,23.0,9.0,4.0,4.0,12.0,5.0,12.0,7.0,1.0,1.0,0.0,0.0,1.12,8.0,16.0,1.12,8.0,23.0,1.13,9.5,29.0,1.9,1.91,2013-12-28,2013-14,2013,12,5,1.0,0,2.2455696202531645,1.119815668202765,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,1.6,15.0,0.8,1.2,6.0,1,1,1,6,30,-24,3,0,1.0,-1.0,20.0,-2.0,22.0,39.0,21.0,18.0,-24,0.5263157894736842,0.5235602094240838,0.0389655172413793,0.9947643979057592,0.9947643979057592,1,2.6,0
0.0,1.0,A,0.0,0.0,D,P Dowd,15.0,7.0,4.0,3.0,8.0,3.0,11.0,10.0,4.0,3.0,0.0,0.0,5.6,3.9,1.55,6.5,3.75,1.57,6.5,4.2,1.57,1.9,1.91,2013-12-28,2013-14,2013,12,5,1.0,0,1.1755725190839694,1.565326633165829,Norwich,Man United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.2,8.0,1.6,1.0,11.0,1,1,2,23,1,22,0,3,-1.0,1.0,2.0,6.0,-4.0,25.0,21.0,4.0,22,0.5263157894736842,0.5235602094240838,4.140127388535031,0.9947643979057592,0.9947643979057592,1,4.3,0
3.0,0.0,H,1.0,0.0,H,K Friend,20.0,2.0,7.0,1.0,6.0,1.0,6.0,14.0,2.0,2.0,0.0,0.0,1.5,4.0,6.1,1.5,3.8,7.5,1.44,4.33,8.0,1.9,1.91,2013-12-29,2013-14,2013,12,6,3.0,1,1.8421052631578947,0.7894736842105263,Tottenham,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8,2.2,5.0,1.0,1.4,2.0,1,1,1,5,20,-15,3,0,3.0,-3.0,-5.0,-9.0,4.0,27.0,16.0,11.0,-15,0.5263157894736842,0.5235602094240838,0.18,0.9947643979057592,0.9947643979057592,1,3.8,0
2.0,1.0,H,1.0,0.0,H,M Clattenburg,9.0,12.0,4.0,2.0,2.0,3.0,9.0,14.0,2.0,4.0,0.0,0.0,1.75,3.5,4.5,1.83,3.4,4.5,1.83,3.7,4.75,1.9,1.91,2013-12-29,2013-14,2013,12,6,3.0,1,1.5375,1.0310077519379846,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4,0.6,8.0,1.4,2.2,5.0,1,1,2,7,22,-15,3,0,1.0,-1.0,6.0,-1.0,7.0,41.0,16.0,25.0,-15,0.5263157894736842,0.5235602094240838,0.3852631578947368,0.9947643979057592,0.9947643979057592,1,3.5,0
2.0,1.0,H,2.0,1.0,H,H Webb,11.0,8.0,5.0,4.0,4.0,2.0,17.0,17.0,4.0,1.0,0.0,0.0,2.1,3.3,3.3,2.2,3.1,3.5,2.2,3.5,3.5,1.9,1.91,2013-12-29,2013-14,2013,12,6,3.0,1,2.022556390977444,1.598503740648379,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.6,13.0,3.6,1.2,4.0,1,1,0,2,4,-2,3,0,1.0,-1.0,5.0,0.0,5.0,32.0,28.0,4.0,-2,0.5263157894736842,0.5235602094240838,0.6285714285714287,0.9947643979057592,0.9947643979057592,1,2.9,0
0.0,1.0,A,0.0,0.0,D,L Probert,11.0,11.0,3.0,5.0,4.0,1.0,10.0,8.0,0.0,3.0,0.0,0.0,3.7,3.35,1.95,4.0,3.2,2.0,4.0,3.7,2.0,1.9,1.91,2013-12-29,2013-14,2013,12,6,1.0,0,1.4764542936288088,1.6215538847117794,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.0,13.0,1.8,1.4,9.0,1,1,0,9,3,6,0,3,-1.0,1.0,8.0,3.0,5.0,32.0,26.0,6.0,6,0.5263157894736842,0.5235602094240838,2.0,0.9947643979057592,0.9947643979057592,1,2.4,0
0.0,3.0,A,0.0,0.0,D,M Atkinson,12.0,11.0,2.0,5.0,6.0,8.0,13.0,10.0,4.0,1.0,0.0,0.0,3.7,3.35,1.95,3.5,3.3,2.0,4.0,3.5,2.05,1.9,1.91,2014-01-01,2013-14,2014,1,2,3.0,1,1.3740458015267176,1.605527638190955,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.6,7.0,1.8,1.4,7.0,1,1,1,22,2,20,0,3,-3.0,3.0,3.0,1.0,2.0,31.0,25.0,6.0,20,0.5263157894736842,0.5235602094240838,1.951219512195122,0.9947643979057592,0.9947643979057592,0,3.6,1
