Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,IWH,IWD,IWA,WHH,WHD,WHA,B365H,B365D,B365A,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,GB>2.5,GB<2.5,B365>2.5,B365<2.5,AvgH,AvgD,AvgA,MaxH,MaxD,MaxA,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression
2011-09-18,4.0,0.0,H,3.0,0.0,H,K Friend,8.0,9.0,7.0,5.0,6.0,5.0,15.0,12.0,1.0,2.0,0.0,0.0,2.4,3.2,2.7,2.38,3.1,3.1,2.4,3.2,3.1,40.0,2.43,2.25,1.7,1.61,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,6,4.0,1,0,1,0,1.0909090909090908,0.7288135593220338,Sunderland,Stoke,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,1.0,3.0,0.4,1.0,6.0,2,19,21,-2,3,0,4.0,-4.0,-5.0,-2.0,-3.0,35.0,17.0,18.0,-2,1,1,0.5263157894736842,0.5235602094240838,0.7741935483870968,0.9947643979057592,0.9947643979057592,1,0,4.5
2011-09-18,3.0,1.0,H,3.0,0.0,H,P Dowd,12.0,20.0,7.0,9.0,4.0,10.0,11.0,12.0,2.0,3.0,0.0,0.0,1.8,3.4,4.0,1.85,3.3,4.5,1.83,3.5,4.5,43.0,2.01,1.92,1.93,1.85,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,6,4.0,1,1,1,0,2.3271604938271606,1.6358024691358024,Man United,Chelsea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.6,1.2,15.0,1.4,1.0,7.0,2,1,2,-1,3,0,2.0,-2.0,13.0,1.0,12.0,67.0,50.0,17.0,-1,1,1,0.5263157894736842,0.5235602094240838,0.4066666666666667,0.9947643979057592,0.9947643979057592,1,0,4.0
2011-09-18,2.0,2.0,D,0.0,1.0,A,M Clattenburg,14.0,18.0,11.0,11.0,6.0,9.0,10.0,9.0,1.0,1.0,0.0,0.0,5.4,3.7,1.55,6.0,3.6,1.62,6.5,3.8,1.57,44.0,1.93,1.85,2.0,1.93,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,6,4.0,1,1,1,1,1.3580246913580247,1.1829268292682926,Fulham,Man City,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.2,6.0,3.4,0.6,12.0,0,11,8,3,1,1,0.0,0.0,0.0,7.0,-7.0,37.0,43.0,-6.0,3,1,1,0.5263157894736842,0.5235602094240838,4.140127388535031,0.9947643979057592,0.9947643979057592,1,0,1.8
2011-09-24,2.0,0.0,H,0.0,0.0,D,H Webb,18.0,7.0,8.0,3.0,7.0,5.0,9.0,13.0,1.0,5.0,0.0,0.0,1.4,4.1,7.0,1.44,4.0,8.5,1.44,4.33,7.5,36.0,1.72,1.67,2.25,2.15,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,2.0,0,0,1,0,1.54375,1.05,Man City,Everton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.4,0.6,15.0,0.8,0.8,7.0,0,8,6,2,3,0,2.0,-2.0,13.0,2.0,11.0,47.0,26.0,21.0,2,1,1,0.5263157894736842,0.5235602094240838,0.192,0.9947643979057592,0.9947643979057592,1,0,4.3
2011-09-24,3.0,0.0,H,0.0,0.0,D,M Clattenburg,23.0,3.0,14.0,3.0,9.0,2.0,7.0,9.0,0.0,1.0,0.0,1.0,1.45,3.9,6.5,1.44,4.2,7.5,1.44,4.5,7.0,30.0,1.63,1.57,2.43,2.3,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,3.0,1,0,1,0,2.1366459627329193,1.024390243902439,Arsenal,Bolton,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.4,7.0,1.4,2.6,0.0,3,3,10,-7,3,0,3.0,-3.0,-1.0,-8.0,7.0,37.0,34.0,3.0,-7,1,1,0.5263157894736842,0.5235602094240838,0.2057142857142857,0.9947643979057592,0.9947643979057592,1,0,2.0
2011-09-24,3.0,1.0,H,2.0,1.0,H,M Atkinson,19.0,4.0,8.0,1.0,4.0,2.0,6.0,16.0,0.0,4.0,0.0,1.0,1.9,3.3,3.7,1.91,3.2,4.5,1.83,3.5,4.5,41.0,2.06,1.97,1.88,1.81,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,4.0,1,1,1,0,1.5625,1.0493827160493827,Newcastle,Blackburn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,0.8,9.0,1.2,1.8,5.0,0,12,9,3,3,0,2.0,-2.0,2.0,-3.0,5.0,39.0,27.0,12.0,3,1,1,0.5263157894736842,0.5235602094240838,0.4066666666666667,0.9947643979057592,0.9947643979057592,1,0,3.3
2011-09-24,2.0,1.0,H,2.0,0.0,H,K Friend,14.0,11.0,6.0,6.0,7.0,2.0,15.0,6.0,3.0,4.0,0.0,0.0,1.37,4.3,7.2,1.4,4.5,8.0,1.36,4.5,10.0,38.0,1.82,1.75,2.16,2.05,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,3.0,1,1,1,0,1.9197530864197532,0.8421052631578947,Liverpool,Wolves,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2,0.8,10.0,1.2,1.2,8.0,2,4,22,-18,3,0,1.0,-1.0,8.0,0.0,8.0,33.0,15.0,18.0,-18,1,1,0.5263157894736842,0.5235602094240838,0.136,0.9947643979057592,0.9947643979057592,1,0,4.7
2011-09-24,4.0,1.0,H,2.0,0.0,H,M Dean,15.0,5.0,7.0,4.0,1.0,6.0,15.0,11.0,3.0,3.0,1.0,0.0,1.18,5.8,13.0,1.22,5.5,15.0,1.2,6.5,15.0,30.0,1.5,1.44,2.74,2.61,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,5.0,1,1,1,0,2.208588957055215,0.0,Chelsea,Swansea,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4,0.8,13.0,0.0,1.25,0.0,0,2,35,-33,3,0,3.0,-3.0,7.0,-1.0,8.0,48.0,5.0,43.0,-33,1,1,0.5263157894736842,0.5235602094240838,0.08,0.9947643979057592,0.9947643979057592,1,0,3.0
2011-09-24,1.0,2.0,A,0.0,2.0,A,J Moss,5.0,14.0,4.0,7.0,1.0,9.0,13.0,6.0,3.0,1.0,1.0,0.0,3.3,3.3,2.0,3.8,3.3,2.0,4.0,3.5,1.91,42.0,1.96,1.9,1.96,1.88,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,3.0,1,1,0,1,1.072072072072072,1.1049382716049383,Wigan,Tottenham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8,0.8,9.0,1.4,1.8,6.0,1,17,5,12,0,3,-1.0,1.0,3.0,-1.0,4.0,45.0,41.0,4.0,12,1,1,0.5263157894736842,0.5235602094240838,2.094240837696335,0.9947643979057592,0.9947643979057592,1,0,2.0
2011-09-24,1.0,1.0,D,0.0,1.0,A,P Walton,14.0,13.0,8.0,9.0,8.0,8.0,10.0,3.0,1.0,0.0,0.0,0.0,5.7,3.8,1.52,5.5,4.0,1.57,6.5,4.0,1.53,39.0,1.87,1.78,2.1,2.01,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,2.0,0,1,0,0,1.3220338983050848,1.6481481481481481,Stoke,Man United,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6,0.4,10.0,4.4,1.0,8.0,0,21,1,20,1,1,0.0,0.0,5.0,5.0,0.0,24.0,33.0,-9.0,20,1,1,0.5263157894736842,0.5235602094240838,4.248366013071895,0.9947643979057592,0.9947643979057592,1,0,4.5
2011-09-24,0.0,0.0,D,0.0,0.0,D,S Attwell,8.0,18.0,5.0,9.0,1.0,1.0,6.0,14.0,0.0,3.0,0.0,0.0,2.3,3.2,2.8,2.4,3.2,3.0,2.3,3.25,3.25,39.0,2.17,2.08,1.78,1.73,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,5,0.0,0,0,0,0,1.1505376344086022,0.8888888888888888,West Brom,Fulham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2,1.6,6.0,0.8,1.4,7.0,2,20,11,9,1,1,0.0,0.0,-2.0,2.0,-4.0,34.0,33.0,1.0,9,1,1,0.5263157894736842,0.5235602094240838,0.7076923076923076,0.9947643979057592,0.9947643979057592,1,0,3.3
2011-09-25,1.0,1.0,D,0.0,0.0,D,M Oliver,17.0,8.0,9.0,4.0,11.0,8.0,14.0,19.0,1.0,6.0,1.0,0.0,2.4,3.2,2.7,2.4,3.1,3.1,2.3,3.25,3.2,38.0,2.35,2.21,1.73,1.64,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,6,2.0,0,1,0,0,0.0,1.2484848484848485,QPR,Aston Villa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,1.5,1.0,1.2,0.6,8.0,0,35,7,28,1,1,0.0,0.0,0.0,1.0,-1.0,5.0,26.0,-21.0,28,1,1,0.5263157894736842,0.5235602094240838,0.7187499999999999,0.9947643979057592,0.9947643979057592,1,0,3.1
2011-09-26,2.0,1.0,H,1.0,0.0,H,C Foy,11.0,12.0,8.0,6.0,7.0,4.0,3.0,7.0,2.0,1.0,0.0,0.0,2.4,3.2,2.7,2.6,3.1,2.8,2.5,3.4,2.8,38.0,2.06,1.98,1.86,1.8,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,9,0,3.0,1,1,1,0,1.4736842105263157,0.7247706422018348,Norwich,Sunderland,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,1.4,7.0,1.0,0.8,8.0,0,30,19,11,3,0,1.0,-1.0,0.0,2.0,-2.0,30.0,39.0,-9.0,11,1,1,0.5263157894736842,0.5235602094240838,0.8928571428571429,0.9947643979057592,0.9947643979057592,0,0,3.9
2011-10-01,2.0,2.0,D,2.0,2.0,D,L Mason,12.0,7.0,7.0,3.0,7.0,4.0,9.0,13.0,2.0,0.0,0.0,0.0,2.0,3.3,3.3,2.25,3.3,3.2,2.25,3.4,3.2,42.0,2.14,1.99,1.85,1.79,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,5,4.0,1,1,1,1,1.117117117117117,0.8125,Sunderland,West Brom,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.2,0.8,3.0,0.6,1.6,4.0,1,19,20,-1,1,1,0.0,0.0,-3.0,-5.0,2.0,35.0,34.0,1.0,-1,1,1,0.5263157894736842,0.5235602094240838,0.703125,0.9947643979057592,0.9947643979057592,1,0,5.0
2011-10-01,1.0,2.0,A,0.0,2.0,A,M Halsey,25.0,10.0,12.0,6.0,10.0,5.0,7.0,10.0,1.0,2.0,0.0,0.0,2.4,3.2,2.7,2.38,3.25,3.0,2.5,3.25,2.88,39.0,2.15,2.06,1.83,1.73,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,5,3.0,1,1,0,1,1.1578947368421053,0.9583333333333334,Wolves,Newcastle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8,1.2,6.0,0.8,0.4,6.0,0,22,12,10,0,3,-1.0,1.0,-2.0,-2.0,0.0,34.0,38.0,-4.0,10,1,1,0.5263157894736842,0.5235602094240838,0.8680555555555556,0.9947643979057592,0.9947643979057592,1,0,1.8
2011-10-01,2.0,0.0,H,1.0,0.0,H,M Clattenburg,16.0,14.0,10.0,9.0,5.0,10.0,12.0,6.0,0.0,1.0,0.0,0.0,1.7,3.5,4.4,1.6,3.75,6.0,1.62,3.75,6.0,44.0,1.94,1.87,1.96,1.9,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,5,2.0,0,0,1,0,1.3496932515337423,0.918918918918919,Aston Villa,Wigan,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.2,0.8,9.0,0.8,1.4,4.0,0,7,17,-10,3,0,2.0,-2.0,3.0,-6.0,9.0,28.0,29.0,-1.0,-10,1,1,0.5263157894736842,0.5235602094240838,0.27,0.9947643979057592,0.9947643979057592,1,0,2.2
2011-10-01,0.0,2.0,A,0.0,0.0,D,M Atkinson,12.0,15.0,4.0,9.0,5.0,9.0,15.0,9.0,1.0,1.0,1.0,0.0,2.7,3.2,2.4,2.9,3.25,2.45,3.1,3.2,2.4,38.0,2.17,2.09,1.78,1.71,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,5,2.0,0,0,0,1,1.5575757575757576,1.283132530120482,Everton,Liverpool,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,0.8,13.0,1.2,1.4,6.0,1,6,4,2,0,3,-2.0,2.0,6.0,-1.0,7.0,36.0,36.0,0.0,2,1,1,0.5263157894736842,0.5235602094240838,1.2916666666666667,0.9947643979057592,0.9947643979057592,1,0,3.2
2011-10-01,2.0,0.0,H,0.0,0.0,D,S Attwell,17.0,13.0,9.0,6.0,10.0,3.0,9.0,6.0,1.0,0.0,0.0,0.0,1.15,6.2,14.0,1.18,7.5,12.0,1.17,7.0,17.0,29.0,1.37,1.34,3.25,3.06,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,5,2.0,0,0,1,0,2.331288343558282,0.7,Man United,Norwich,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.2,0.8,15.0,1.0,1.4,5.0,0,1,29,-28,3,0,2.0,-2.0,14.0,-4.0,18.0,62.0,23.0,39.0,-28,1,1,0.5263157894736842,0.5235602094240838,0.0688235294117647,0.9947643979057592,0.9947643979057592,1,0,3.2
2011-10-01,0.0,4.0,A,0.0,0.0,D,P Dowd,5.0,19.0,4.0,12.0,4.0,5.0,9.0,14.0,1.0,1.0,0.0,0.0,5.0,3.6,1.6,5.0,4.2,1.62,6.5,3.75,1.57,39.0,1.75,1.69,2.28,2.13,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,5,4.0,1,0,0,1,1.3597560975609757,1.187878787878788,Blackburn,Man City,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4,2.0,7.0,3.4,1.0,10.0,0,9,8,1,0,3,-4.0,4.0,0.0,6.0,-6.0,29.0,49.0,-20.0,1,1,1,0.5263157894736842,0.5235602094240838,4.140127388535031,0.9947643979057592,0.9947643979057592,1,0,4.1
2011-10-02,2.0,1.0,H,1.0,0.0,H,M Dean,16.0,13.0,8.0,7.0,9.0,7.0,11.0,8.0,2.0,1.0,0.0,0.0,2.2,3.3,2.9,2.15,3.5,3.2,2.1,3.4,3.5,37.0,1.71,1.66,2.28,2.17,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,6,3.0,1,1,1,0,1.7730061349693251,1.715151515151515,Tottenham,Arsenal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8,1.8,8.0,1.2,2.8,2.0,1,5,3,2,3,0,1.0,-1.0,1.0,-9.0,10.0,62.0,44.0,18.0,2,1,1,0.5263157894736842,0.5235602094240838,0.6,0.9947643979057592,0.9947643979057592,1,0,3.7
2011-10-02,1.0,5.0,A,0.0,4.0,A,P Walton,14.0,21.0,10.0,14.0,4.0,5.0,10.0,11.0,1.0,2.0,0.0,0.0,6.5,3.9,1.45,6.0,4.0,1.55,6.5,4.0,1.53,35.0,1.72,1.66,2.3,2.16,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,6,6.0,1,1,0,1,1.3703703703703705,1.6319018404907975,Bolton,Chelsea,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6,2.6,0.0,1.6,1.2,4.0,0,10,2,8,0,3,-4.0,4.0,-10.0,-3.0,-7.0,41.0,48.0,-7.0,8,1,1,0.5263157894736842,0.5235602094240838,4.248366013071895,0.9947643979057592,0.9947643979057592,1,0,4.2
2011-10-02,6.0,0.0,H,3.0,0.0,H,A Marriner,19.0,17.0,13.0,10.0,4.0,4.0,10.0,7.0,2.0,3.0,0.0,0.0,1.8,3.4,4.0,2.0,3.4,3.8,2.0,3.3,4.0,39.0,2.25,2.06,1.8,1.73,1.85,1.85,1.9,1.91,2.32,3.76,3.1950000000000003,2.4,3.94,3.32,1.83,2.07,1.87,2.11,1.8,2.03,2011-12,2011,10,6,6.0,1,0,1,0,1.361963190184049,1.3333333333333333,Fulham,QPR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8,1.4,4.0,0.8,1.2,3.0,0,11,34,-23,3,0,6.0,-6.0,-3.0,1.0,-4.0,41.0,21.0,20.0,-23,1,1,0.5263157894736842,0.5235602094240838,0.5,0.9947643979057592,0.9947643979057592,1,0,3.7
